,gpu_src,cpu_src,cpu_exec,gpu_exec,errors,n,b1,b2,b3,g1,g2,g3
68,"


__global__ void kernel(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;
    int by = blockIdx.y, bdy = blockDim.y,  ty = threadIdx.y;

    int serene_engelbart = bx*bdx + tx;
    if (serene_engelbart < N){

        int blissful_morse = by*bdy + ty;
        if (blissful_morse < N){
 
            __shared__ float zealous_ritchie[1024];

        }
        
        
    }
    
        
}

void func_gpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * thirsty_beaver_input_gpu;
    float * stupefied_neumann_output_gpu;
    float * angry_einstein_output_gpu;

    cudaMalloc(&thirsty_beaver_input_gpu, size);
    cudaMalloc(&stupefied_neumann_output_gpu, size);
    cudaMalloc(&angry_einstein_output_gpu, size);

    cudaMemcpy(thirsty_beaver_input_gpu, thirsty_beaver_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(thirsty_beaver_input_gpu, stupefied_neumann_output_gpu, angry_einstein_output_gpu, N);

    cudaMemcpy(stupefied_neumann_output, stupefied_neumann_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(angry_einstein_output, angry_einstein_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(thirsty_beaver_input_gpu);
    cudaFree(stupefied_neumann_output_gpu);
    cudaFree(angry_einstein_output_gpu);
}
        ","
void func_cpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){

    for (int serene_engelbart = 0; serene_engelbart <= N; serene_engelbart++){

        for (int blissful_morse = 0; blissful_morse <= N; blissful_morse++){

            float *zealous_ritchie;
            zealous_ritchie = (float *)malloc(N*sizeof(float));

        }
        
    }
        
}
        ",0.000000,0.160000,0,100,10,10,1,10,10,1
69,"


__global__ void kernel(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;
    int by = blockIdx.y, bdy = blockDim.y,  ty = threadIdx.y;

    int serene_engelbart = bx*bdx + tx;
    if (serene_engelbart < N){

        int blissful_morse = by*bdy + ty;
        if (blissful_morse < N){
 
            __shared__ float zealous_ritchie[1024];

        }
        
        
    }
    
        
}

void func_gpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * thirsty_beaver_input_gpu;
    float * stupefied_neumann_output_gpu;
    float * angry_einstein_output_gpu;

    cudaMalloc(&thirsty_beaver_input_gpu, size);
    cudaMalloc(&stupefied_neumann_output_gpu, size);
    cudaMalloc(&angry_einstein_output_gpu, size);

    cudaMemcpy(thirsty_beaver_input_gpu, thirsty_beaver_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(thirsty_beaver_input_gpu, stupefied_neumann_output_gpu, angry_einstein_output_gpu, N);

    cudaMemcpy(stupefied_neumann_output, stupefied_neumann_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(angry_einstein_output, angry_einstein_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(thirsty_beaver_input_gpu);
    cudaFree(stupefied_neumann_output_gpu);
    cudaFree(angry_einstein_output_gpu);
}
        ","
void func_cpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){

    for (int serene_engelbart = 0; serene_engelbart <= N; serene_engelbart++){

        for (int blissful_morse = 0; blissful_morse <= N; blissful_morse++){

            float *zealous_ritchie;
            zealous_ritchie = (float *)malloc(N*sizeof(float));

        }
        
    }
        
}
        ",0.000000,0.160000,0,100,1,1,1,100,100,1
70,"


__global__ void kernel(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;
    int by = blockIdx.y, bdy = blockDim.y,  ty = threadIdx.y;

    int serene_engelbart = bx*bdx + tx;
    if (serene_engelbart < N){

        int blissful_morse = by*bdy + ty;
        if (blissful_morse < N){
 
            __shared__ float zealous_ritchie[1024];

        }
        
        
    }
    
        
}

void func_gpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * thirsty_beaver_input_gpu;
    float * stupefied_neumann_output_gpu;
    float * angry_einstein_output_gpu;

    cudaMalloc(&thirsty_beaver_input_gpu, size);
    cudaMalloc(&stupefied_neumann_output_gpu, size);
    cudaMalloc(&angry_einstein_output_gpu, size);

    cudaMemcpy(thirsty_beaver_input_gpu, thirsty_beaver_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(thirsty_beaver_input_gpu, stupefied_neumann_output_gpu, angry_einstein_output_gpu, N);

    cudaMemcpy(stupefied_neumann_output, stupefied_neumann_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(angry_einstein_output, angry_einstein_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(thirsty_beaver_input_gpu);
    cudaFree(stupefied_neumann_output_gpu);
    cudaFree(angry_einstein_output_gpu);
}
        ","
void func_cpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){

    for (int serene_engelbart = 0; serene_engelbart <= N; serene_engelbart++){

        for (int blissful_morse = 0; blissful_morse <= N; blissful_morse++){

            float *zealous_ritchie;
            zealous_ritchie = (float *)malloc(N*sizeof(float));

        }
        
    }
        
}
        ",2.660000,0.170000,0,1000,1000,1000,1,1,1,1
71,"


__global__ void kernel(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;
    int by = blockIdx.y, bdy = blockDim.y,  ty = threadIdx.y;

    int serene_engelbart = bx*bdx + tx;
    if (serene_engelbart < N){

        int blissful_morse = by*bdy + ty;
        if (blissful_morse < N){
 
            __shared__ float zealous_ritchie[1024];

        }
        
        
    }
    
        
}

void func_gpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * thirsty_beaver_input_gpu;
    float * stupefied_neumann_output_gpu;
    float * angry_einstein_output_gpu;

    cudaMalloc(&thirsty_beaver_input_gpu, size);
    cudaMalloc(&stupefied_neumann_output_gpu, size);
    cudaMalloc(&angry_einstein_output_gpu, size);

    cudaMemcpy(thirsty_beaver_input_gpu, thirsty_beaver_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(thirsty_beaver_input_gpu, stupefied_neumann_output_gpu, angry_einstein_output_gpu, N);

    cudaMemcpy(stupefied_neumann_output, stupefied_neumann_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(angry_einstein_output, angry_einstein_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(thirsty_beaver_input_gpu);
    cudaFree(stupefied_neumann_output_gpu);
    cudaFree(angry_einstein_output_gpu);
}
        ","
void func_cpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){

    for (int serene_engelbart = 0; serene_engelbart <= N; serene_engelbart++){

        for (int blissful_morse = 0; blissful_morse <= N; blissful_morse++){

            float *zealous_ritchie;
            zealous_ritchie = (float *)malloc(N*sizeof(float));

        }
        
    }
        
}
        ",2.640000,0.180000,0,1000,100,100,1,10,10,1
72,"


__global__ void kernel(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;
    int by = blockIdx.y, bdy = blockDim.y,  ty = threadIdx.y;

    int serene_engelbart = bx*bdx + tx;
    if (serene_engelbart < N){

        int blissful_morse = by*bdy + ty;
        if (blissful_morse < N){
 
            __shared__ float zealous_ritchie[1024];

        }
        
        
    }
    
        
}

void func_gpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * thirsty_beaver_input_gpu;
    float * stupefied_neumann_output_gpu;
    float * angry_einstein_output_gpu;

    cudaMalloc(&thirsty_beaver_input_gpu, size);
    cudaMalloc(&stupefied_neumann_output_gpu, size);
    cudaMalloc(&angry_einstein_output_gpu, size);

    cudaMemcpy(thirsty_beaver_input_gpu, thirsty_beaver_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(thirsty_beaver_input_gpu, stupefied_neumann_output_gpu, angry_einstein_output_gpu, N);

    cudaMemcpy(stupefied_neumann_output, stupefied_neumann_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(angry_einstein_output, angry_einstein_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(thirsty_beaver_input_gpu);
    cudaFree(stupefied_neumann_output_gpu);
    cudaFree(angry_einstein_output_gpu);
}
        ","
void func_cpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){

    for (int serene_engelbart = 0; serene_engelbart <= N; serene_engelbart++){

        for (int blissful_morse = 0; blissful_morse <= N; blissful_morse++){

            float *zealous_ritchie;
            zealous_ritchie = (float *)malloc(N*sizeof(float));

        }
        
    }
        
}
        ",71.310000,0.270000,0,5000,5000,5000,1,1,1,1
73,"


__global__ void kernel(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;
    int by = blockIdx.y, bdy = blockDim.y,  ty = threadIdx.y;

    int serene_engelbart = bx*bdx + tx;
    if (serene_engelbart < N){

        int blissful_morse = by*bdy + ty;
        if (blissful_morse < N){
 
            __shared__ float zealous_ritchie[1024];

        }
        
        
    }
    
        
}

void func_gpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * thirsty_beaver_input_gpu;
    float * stupefied_neumann_output_gpu;
    float * angry_einstein_output_gpu;

    cudaMalloc(&thirsty_beaver_input_gpu, size);
    cudaMalloc(&stupefied_neumann_output_gpu, size);
    cudaMalloc(&angry_einstein_output_gpu, size);

    cudaMemcpy(thirsty_beaver_input_gpu, thirsty_beaver_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(thirsty_beaver_input_gpu, stupefied_neumann_output_gpu, angry_einstein_output_gpu, N);

    cudaMemcpy(stupefied_neumann_output, stupefied_neumann_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(angry_einstein_output, angry_einstein_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(thirsty_beaver_input_gpu);
    cudaFree(stupefied_neumann_output_gpu);
    cudaFree(angry_einstein_output_gpu);
}
        ","
void func_cpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){

    for (int serene_engelbart = 0; serene_engelbart <= N; serene_engelbart++){

        for (int blissful_morse = 0; blissful_morse <= N; blissful_morse++){

            float *zealous_ritchie;
            zealous_ritchie = (float *)malloc(N*sizeof(float));

        }
        
    }
        
}
        ",73.090000,0.320000,0,5000,500,500,1,10,10,1
74,"


__global__ void kernel(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;
    int by = blockIdx.y, bdy = blockDim.y,  ty = threadIdx.y;

    int serene_engelbart = bx*bdx + tx;
    if (serene_engelbart < N){

        int blissful_morse = by*bdy + ty;
        if (blissful_morse < N){
 
            __shared__ float zealous_ritchie[1024];

        }
        
        
    }
    
        
}

void func_gpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * thirsty_beaver_input_gpu;
    float * stupefied_neumann_output_gpu;
    float * angry_einstein_output_gpu;

    cudaMalloc(&thirsty_beaver_input_gpu, size);
    cudaMalloc(&stupefied_neumann_output_gpu, size);
    cudaMalloc(&angry_einstein_output_gpu, size);

    cudaMemcpy(thirsty_beaver_input_gpu, thirsty_beaver_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(thirsty_beaver_input_gpu, stupefied_neumann_output_gpu, angry_einstein_output_gpu, N);

    cudaMemcpy(stupefied_neumann_output, stupefied_neumann_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(angry_einstein_output, angry_einstein_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(thirsty_beaver_input_gpu);
    cudaFree(stupefied_neumann_output_gpu);
    cudaFree(angry_einstein_output_gpu);
}
        ","
void func_cpu(float * thirsty_beaver_input, float * stupefied_neumann_output, float * angry_einstein_output, unsigned int N){

    for (int serene_engelbart = 0; serene_engelbart <= N; serene_engelbart++){

        for (int blissful_morse = 0; blissful_morse <= N; blissful_morse++){

            float *zealous_ritchie;
            zealous_ritchie = (float *)malloc(N*sizeof(float));

        }
        
    }
        
}
        ",71.100000,0.210000,0,5000,50,50,1,100,100,1
75,"


__global__ void kernel(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int eloquent_kepler = bx*bdx + tx;
    if (eloquent_kepler < N){
 
        __shared__ float nifty_gates[1024];

    }
    
        
}

void func_gpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vigorous_wing_input_gpu;
    float * unruffled_darwin_input_gpu;
    float * sleepy_mccarthy_output_gpu;
    float * agitated_johnson_output_gpu;

    cudaMalloc(&vigorous_wing_input_gpu, size);
    cudaMalloc(&unruffled_darwin_input_gpu, size);
    cudaMalloc(&sleepy_mccarthy_output_gpu, size);
    cudaMalloc(&agitated_johnson_output_gpu, size);

    cudaMemcpy(vigorous_wing_input_gpu, vigorous_wing_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(unruffled_darwin_input_gpu, unruffled_darwin_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vigorous_wing_input_gpu, unruffled_darwin_input_gpu, sleepy_mccarthy_output_gpu, agitated_johnson_output_gpu, N);

    cudaMemcpy(sleepy_mccarthy_output, sleepy_mccarthy_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(agitated_johnson_output, agitated_johnson_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vigorous_wing_input_gpu);
    cudaFree(unruffled_darwin_input_gpu);
    cudaFree(sleepy_mccarthy_output_gpu);
    cudaFree(agitated_johnson_output_gpu);
}
        ","
void func_cpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){

    for (int eloquent_kepler = 0; eloquent_kepler <= N; eloquent_kepler++){

        float *nifty_gates;
        nifty_gates = (float *)malloc(N*sizeof(float));

    }
        
}
        ",0.000000,0.250000,0,10,10,1,1,1,1,1
76,"


__global__ void kernel(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int eloquent_kepler = bx*bdx + tx;
    if (eloquent_kepler < N){
 
        __shared__ float nifty_gates[1024];

    }
    
        
}

void func_gpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vigorous_wing_input_gpu;
    float * unruffled_darwin_input_gpu;
    float * sleepy_mccarthy_output_gpu;
    float * agitated_johnson_output_gpu;

    cudaMalloc(&vigorous_wing_input_gpu, size);
    cudaMalloc(&unruffled_darwin_input_gpu, size);
    cudaMalloc(&sleepy_mccarthy_output_gpu, size);
    cudaMalloc(&agitated_johnson_output_gpu, size);

    cudaMemcpy(vigorous_wing_input_gpu, vigorous_wing_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(unruffled_darwin_input_gpu, unruffled_darwin_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vigorous_wing_input_gpu, unruffled_darwin_input_gpu, sleepy_mccarthy_output_gpu, agitated_johnson_output_gpu, N);

    cudaMemcpy(sleepy_mccarthy_output, sleepy_mccarthy_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(agitated_johnson_output, agitated_johnson_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vigorous_wing_input_gpu);
    cudaFree(unruffled_darwin_input_gpu);
    cudaFree(sleepy_mccarthy_output_gpu);
    cudaFree(agitated_johnson_output_gpu);
}
        ","
void func_cpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){

    for (int eloquent_kepler = 0; eloquent_kepler <= N; eloquent_kepler++){

        float *nifty_gates;
        nifty_gates = (float *)malloc(N*sizeof(float));

    }
        
}
        ",0.000000,0.170000,0,100,100,1,1,1,1,1
77,"


__global__ void kernel(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int eloquent_kepler = bx*bdx + tx;
    if (eloquent_kepler < N){
 
        __shared__ float nifty_gates[1024];

    }
    
        
}

void func_gpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vigorous_wing_input_gpu;
    float * unruffled_darwin_input_gpu;
    float * sleepy_mccarthy_output_gpu;
    float * agitated_johnson_output_gpu;

    cudaMalloc(&vigorous_wing_input_gpu, size);
    cudaMalloc(&unruffled_darwin_input_gpu, size);
    cudaMalloc(&sleepy_mccarthy_output_gpu, size);
    cudaMalloc(&agitated_johnson_output_gpu, size);

    cudaMemcpy(vigorous_wing_input_gpu, vigorous_wing_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(unruffled_darwin_input_gpu, unruffled_darwin_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vigorous_wing_input_gpu, unruffled_darwin_input_gpu, sleepy_mccarthy_output_gpu, agitated_johnson_output_gpu, N);

    cudaMemcpy(sleepy_mccarthy_output, sleepy_mccarthy_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(agitated_johnson_output, agitated_johnson_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vigorous_wing_input_gpu);
    cudaFree(unruffled_darwin_input_gpu);
    cudaFree(sleepy_mccarthy_output_gpu);
    cudaFree(agitated_johnson_output_gpu);
}
        ","
void func_cpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){

    for (int eloquent_kepler = 0; eloquent_kepler <= N; eloquent_kepler++){

        float *nifty_gates;
        nifty_gates = (float *)malloc(N*sizeof(float));

    }
        
}
        ",0.000000,0.160000,0,100,10,1,1,10,1,1
